"Date" "Frankfurt" "Berlin" "Bremen" "Munich" "Cuxhaven"
"3519" 20100408 2.4 3.3 3.2 1.4 3.9
"3520" 20100409 3.8 3.7 3.9 2.8 5.3
"3521" 20100410 3.8 3.6 4.9 3 6.4
"3522" 20100411 5 3.6 5 2.4 8.4
"3523" 20100412 4.4 4.1 5.7 2.3 6.7
"3524" 20100413 2.4 3.1 3.6 1.9 3.9
"3525" 20100414 4.2 3.5 4.5 2.5 6
"3526" 20100415 2.6 2.9 4.5 1.7 4.5
"3527" 20100416 3.9 3.4 5.6 1.4 7.2
"3528" 20100417 2.4 3.6 3.1 2.4 6.1
"3529" 20100418 1.9 1.4 2.4 2.6 5
"3530" 20100419 2.4 2.9 4.1 2.9 5.2
"3531" 20100420 4 2.8 4.8 5.5 6.8
"3532" 20100421 3.6 6 7.6 4 9
"3533" 20100422 2.2 4 3.5 1.9 5.5
"3534" 20100423 2.5 2 1.6 2.4 4
"3535" 20100424 2.2 1.5 2.2 2.3 3.3
"3536" 20100425 2.2 3.5 4.3 1.8 6.1
"3537" 20100426 3.8 4.3 4.1 2.8 4.6
"3538" 20100427 1.6 3.9 3.5 1.4 4.7
"3539" 20100428 2 2 2 1.4 2.7
"3540" 20100429 2.1 2.8 2.9 1.2 3.3
"3541" 20100430 5.9 5.2 5.1 3.6 5.2
"3542" 20100501 2.8 3.2 3.9 2.5 5
"3543" 20100502 2.5 1.9 3.2 2 5.4
"3544" 20100503 2.7 2.7 3.6 2.4 8
"3545" 20100504 5.5 2 5.2 3 6.9
"3546" 20100505 6.5 2.8 3.4 4.4 5.2
"3547" 20100506 4.1 4.3 5.6 3 10
"3548" 20100507 2.5 1.5 3.3 3.3 10.2
"3549" 20100508 1.7 2.3 1.4 1.6 5.2
"3550" 20100509 1.6 1.5 2.4 1.9 3.4
"3551" 20100510 3.5 2.3 2.6 1.5 4.3
"3552" 20100511 3.4 3 4.1 3.3 5
"3553" 20100512 4.6 3.9 3.6 2.2 8.3
"3554" 20100513 2.5 2 3.3 2.7 4.6
"3555" 20100514 2.4 2.5 3.3 2.3 4.9
"3556" 20100515 2.5 4.7 5.7 2.4 7.4
"3557" 20100516 3.5 5.1 6.6 4.8 8.7
"3558" 20100517 3.5 3.9 3.6 4.7 4.7
"3559" 20100518 3 4.8 5.8 4.2 7
"3560" 20100519 3.4 3.3 7.5 4.6 7.6
"3561" 20100520 1.3 2 5.6 4.4 6.6
"3562" 20100521 1.7 2.5 4.2 2.8 4.8
"3563" 20100522 2.4 2.4 4.1 1.9 4.6
"3564" 20100523 2 3.3 4.3 1.8 4.6
"3565" 20100524 3.4 4 5.2 3.4 5.1
"3566" 20100525 2.3 5 5.1 4.2 7.2
"3567" 20100526 2.7 2.1 1.7 2.5 5.3
"3568" 20100527 2.4 2.4 1.4 3.6 4.8
"3569" 20100528 3.1 2.5 3.5 2.8 5
"3570" 20100529 2.3 1.9 2.6 2 3.8
"3571" 20100530 5.4 2.9 3.8 4.6 4.7
"3572" 20100531 4.1 4.3 4 5.4 6
"3573" 20100601 3.3 3.1 4.1 4.2 4.9
"3574" 20100602 3.3 3.7 4 4 5.5
"3575" 20100603 5.1 3.9 4.4 2.7 6.6
"3576" 20100604 2 2.7 3.2 1.9 4.8
"3577" 20100605 1.5 1.5 1.8 1.6 3.6
"3578" 20100606 2.4 1.4 2.2 1.7 3.9
"3579" 20100607 4.3 5.7 5.4 2.9 5
"3580" 20100608 2.3 2.1 2.2 1.4 3.4
"3581" 20100609 2.6 2.1 2 2.7 2.6
"3582" 20100610 2.8 2.2 2.1 2.2 3.7
"3583" 20100611 3.9 5.3 5.2 2.4 5.9
"3584" 20100612 4.3 4.3 5.1 2.6 8.2
"3585" 20100613 2.1 3.4 2.9 2.1 5.2
"3586" 20100614 2 1.5 2.8 1.6 4
"3587" 20100615 5.4 2.6 4.3 3.1 6.3
"3588" 20100616 6.2 3.2 3.2 4.1 5.3
"3589" 20100617 2.5 2.7 3.5 3.4 6.4
"3590" 20100618 4.5 3.6 5.4 4.9 7.3
"3591" 20100619 3.8 5.5 5.6 2.7 7.9
"3592" 20100620 2.9 3 4.2 1.6 6
"3593" 20100621 2.7 2.9 2.5 1.9 3.7
"3594" 20100622 1.9 2.7 2.2 1.8 3.3
"3595" 20100623 1.5 1.7 1.6 1.5 2.5
"3596" 20100624 1.2 2.1 2.3 1.3 2.4
"3597" 20100625 2.2 2.2 4 2.2 4.6
"3598" 20100626 2.8 2.9 2.5 1.1 4.2
"3599" 20100627 2.4 2 2.2 1.6 4
"3600" 20100628 1.6 2.3 2.1 1.3 3.6
"3601" 20100629 2.2 1.9 3 1.2 3.1
"3602" 20100630 1.8 2.9 2.7 2.2 4.2
"3603" 20100701 1.8 1.9 2.9 1.2 4.5
"3604" 20100702 2.1 2 2.7 1.2 2.7
"3605" 20100703 2.4 2.5 3.7 1.4 4.8
"3606" 20100704 2.3 3 3.1 4.2 4.1
"3607" 20100705 3.8 2.2 4 3.2 4.3
"3608" 20100706 3.7 3.7 4 4 5.3
"3609" 20100707 1.6 2.6 1.9 1.3 2.9
"3610" 20100708 2 1.7 2.8 1.7 3
"3611" 20100709 2 2.2 2.2 1.6 2.8
"3612" 20100710 1.5 2.4 2.5 1.8 2.8
"3613" 20100711 2.5 3.1 3.2 1.6 3.6
"3614" 20100712 3.6 2.9 3.7 2.6 5.2
"3615" 20100713 2.8 2.8 3.5 2 4.6
"3616" 20100714 2.8 3.2 4.5 2.2 4.7
"3617" 20100715 4.9 4.4 5.3 2.3 5.4
"3618" 20100716 2 2.2 4.7 1.5 5
"3619" 20100717 3.3 3.2 3.5 3.5 3.8
"3620" 20100718 1.7 3 2 2.4 3.6
"3621" 20100719 2 1.6 1.6 2.5 3.5
"3622" 20100720 2.3 2.8 3.4 2.1 4
"3623" 20100721 3.4 2.5 3.8 1.4 4.3
"3624" 20100722 2.3 2.9 2.8 2.8 3.8
"3625" 20100723 2.9 2.1 2.5 2.7 2.9
"3626" 20100724 4.7 4.7 5.9 4.6 6.7
"3627" 20100725 3 4.8 3.6 3.6 5.1
"3628" 20100726 2.6 1.6 2 2.8 3.6
"3629" 20100727 2.2 1.8 2 3.2 3.5
"3630" 20100728 3.5 2.9 3.3 4.1 5
"3631" 20100729 3.2 4.3 4.1 3.3 6.2
"3632" 20100730 2.4 3.5 4.4 3.1 6.2
"3633" 20100731 2.3 2.1 3.7 1.6 4.4
"3634" 20100801 2.6 2.6 3.1 1.3 3.5
"3635" 20100802 1.8 2 2.2 2.7 2.7
"3636" 20100803 2.4 2.1 3.1 4.1 3.4
"3637" 20100804 3 2.5 3.3 1.1 4
"3638" 20100805 3.3 2.7 2.8 1.8 3.3
"3639" 20100806 2.3 2.3 2.1 5.3 3.2
"3640" 20100807 2.1 2.6 2.3 3.9 2.6
"3641" 20100808 3.2 1.6 2 2.2 2.8
"3642" 20100809 2 2.1 2.3 1.7 2.8
"3643" 20100810 1.9 2 3.3 1.1 4
"3644" 20100811 2.3 2.5 3.7 1.4 4.3
"3645" 20100812 2.2 2.2 2.9 2.6 3.4
"3646" 20100813 1.3 2.3 2.2 1.4 4.1
"3647" 20100814 2.7 2.3 2.9 2.5 4.8
"3648" 20100815 4.6 2.4 4.1 4.2 7.9
"3649" 20100816 4.6 3.1 2.8 4.9 3.2
"3650" 20100817 5.1 3.2 3.5 6.8 3.3
"3651" 20100818 4.3 5.1 5.5 3.2 7.7
"3652" 20100819 2.8 4.3 4 2.8 5.7
"3653" 20100820 1.7 2 2.8 1.1 3.5
"3654" 20100821 2.1 2 4.1 1 4.3
"3655" 20100822 2.8 3.2 3.9 1.1 4.7
"3656" 20100823 3 3.6 4.8 2.3 5.8
"3657" 20100824 5.1 6.2 7.5 4.2 9.1
"3658" 20100825 3.7 6.9 5.7 2 7.5
"3659" 20100826 3.1 1.6 2.6 3.4 3.3
"3660" 20100827 4.9 2.9 4.1 4.7 8
"3661" 20100828 3.9 4 4.3 4.4 6.5
"3662" 20100829 4.7 4.1 4.7 4.3 4.6
"3663" 20100830 5.1 2.8 4.2 6.9 7.7
"3664" 20100831 3.3 3.7 3.6 3.7 5.1
"3665" 20100901 1.7 2.8 3.5 1.9 5.1
"3666" 20100902 2.3 2.5 3.3 1.2 5.7
"3667" 20100903 2.1 1.6 1.4 1.2 3
"3668" 20100904 2.5 1.4 2.6 1.3 4.5
"3669" 20100905 2.5 2.4 3.4 2.5 6.5
"3670" 20100906 3.2 2.2 4.4 4.3 8.3
"3671" 20100907 2.4 4 5.7 3 11.5
"3672" 20100908 2.3 5.6 5 3.4 10.9
"3673" 20100909 3.6 2.5 2.4 3.1 4.6
"3674" 20100910 2.6 2.9 3.4 1.8 4.4
"3675" 20100911 1.5 1.7 3.7 1.1 4.2
"3676" 20100912 2.5 2.1 1.9 1.5 2.8
"3677" 20100913 3.3 2.3 3.3 4 4.5
"3678" 20100914 5.5 4.6 6.4 2.6 6.4
"3679" 20100915 5.7 6.1 7.6 4.7 8.4
"3680" 20100916 5.7 6.5 5.7 3 7.5
"3681" 20100917 4.3 5.9 6.5 2.4 8
"3682" 20100918 1.9 5.9 5.6 1.2 7
"3683" 20100919 2.1 4.5 4.5 1.2 5.6
"3684" 20100920 2.1 3.9 5.1 0.9 6
"3685" 20100921 1.4 3.4 3.1 1.1 3.8
"3686" 20100922 2 1.8 2.3 1.5 3
"3687" 20100923 1.6 2.6 2.2 1.1 3
"3688" 20100924 2.6 2.7 2 2 3.3
"3689" 20100925 2.7 2.1 3.3 4.9 4.7
"3690" 20100926 2.6 3.3 2.5 3.3 4
"3691" 20100927 2.9 3.1 3.7 3 8.3
"3692" 20100928 3.1 3.6 3 4.1 6.6
"3693" 20100929 2.2 2.6 2.1 2.7 5.2
"3694" 20100930 1.3 1.1 4.3 1.5 7.3
"3695" 20101001 1.9 3.2 4.2 1.8 7.3
"3696" 20101002 2.1 4.5 4.9 2.1 6.2
"3697" 20101003 2.4 4.9 5.6 3.3 6.4
"3698" 20101004 2.7 5.5 4.7 3.2 5.9
"3699" 20101005 2.6 4.7 3.6 1.6 4.8
"3700" 20101006 1.9 4.5 3.2 2.4 4.3
"3701" 20101007 2.3 3.3 2.7 2.4 2.6
"3702" 20101008 2.3 4.5 3.7 2.9 8
"3703" 20101009 2.4 3.7 4.5 3 9.3
"3704" 20101010 2.9 2.4 3.8 4.1 7.6
"3705" 20101011 4.3 1.4 2.5 4.2 4.4
"3706" 20101012 3.4 1.1 1.2 1.7 2.3
"3707" 20101013 4.1 1 1.4 1.9 2.5
"3708" 20101014 2.2 2.8 3 1 6
"3709" 20101015 1.8 1.9 2.6 1.4 3.8
"3710" 20101016 3.9 3 5.4 1.6 10.8
"3711" 20101017 5.3 2.4 2.9 2.5 4.7
"3712" 20101018 1.9 1.8 3.2 1.4 4.8
"3713" 20101019 4 3.8 4.9 4.7 5.3
"3714" 20101020 4.5 5.3 5.5 5.6 8.7
"3715" 20101021 3.9 7.1 7.1 3.3 7
"3716" 20101022 2.3 6.3 6.6 1.1 6.3
"3717" 20101023 2.5 3.7 5.5 2 6.4
"3718" 20101024 4.7 7.3 7.4 3.2 8.3
"3719" 20101025 1.9 3.8 4.3 1.7 6.9
"3720" 20101026 1.3 2.8 3.4 1.4 4.3
"3721" 20101027 2.1 3.3 5.1 1.4 6.2
"3722" 20101028 2.8 3.7 5.5 1.2 5.6
"3723" 20101029 1.3 3.3 4.1 1.9 5.2
"3724" 20101030 2.3 3.5 3 1.5 3.9
"3725" 20101031 2 1.6 2.3 2.3 4.2
"3726" 20101101 2.2 1.3 2.2 2.2 3.3
"3727" 20101102 3.4 2.9 4.3 2.4 5
"3728" 20101103 6.2 6.1 6.8 3.4 7.6
"3729" 20101104 8 7.3 7.1 6.2 7.4
"3730" 20101105 7.8 7.7 6.4 5.5 7.7
"3731" 20101106 5.1 3.4 3.6 5 5.2
"3732" 20101107 1.9 1.5 1.9 2.6 3.1
"3733" 20101108 2.3 2.1 4.6 2.3 8.8
"3734" 20101109 1.6 2.3 3.1 1.7 7.7
"3735" 20101110 3.9 2.1 3 1.7 5.4
"3736" 20101111 6.2 5.9 6.6 4.1 6.8
"3737" 20101112 7.9 7.7 9.4 8.5 9.8
"3738" 20101113 8.6 4.3 4.5 7.4 6.1
"3739" 20101114 4.6 4.1 4.4 1.1 4.2
"3740" 20101115 2.6 3.1 3.7 1.6 5.2
"3741" 20101116 4.4 3.4 1.4 4.7 3.9
"3742" 20101117 2.7 3.2 4.1 1.4 9.3
"3743" 20101118 1.9 1.9 2.2 1.4 5.9
"3744" 20101119 2.3 3.3 1.4 1.7 2.6
"3745" 20101120 2 1.2 1.1 2.8 2.2
"3746" 20101121 3.2 2.2 3.9 3.3 5.7
"3747" 20101122 4.2 3.4 5.3 5.1 9.4
"3748" 20101123 4.2 5.6 5.8 4.9 11.9
"3749" 20101124 4.3 4.8 3.1 6.9 6.7
"3750" 20101125 1.9 2.4 2.4 2.9 3.2
"3751" 20101126 1 1.9 1.7 3 4.7
"3752" 20101127 1.3 1.6 1.1 2.4 3
"3753" 20101128 2.6 3 3.2 2.1 6.2
"3754" 20101129 3 4.4 5.2 3.5 10.6
"3755" 20101130 2.5 3.1 5.2 2.5 9.7
"3756" 20101201 6.3 6.1 7.8 3.6 14.7
"3757" 20101202 1.8 3.4 3.5 2.3 8.7
"3758" 20101203 1.9 3.1 3.5 0.9 3.9
"3759" 20101204 3.2 3.4 5.1 1.5 6
"3760" 20101205 3.5 5.9 5.6 1.2 5.6
"3761" 20101206 2.7 2.4 2 1.6 3.6
"3762" 20101207 2.8 2.1 2 1.7 2.3
"3763" 20101208 2.4 2.7 3.5 2.3 2.9
"3764" 20101209 5.4 5.1 5.5 8 5.5
"3765" 20101210 4.5 3.6 3.1 6.6 5.4
"3766" 20101211 6.9 7.1 9.2 9 10.5
"3767" 20101212 4.9 4.7 5.3 6.2 9.5
"3768" 20101213 3.5 3.2 3.1 3.4 5.2
"3769" 20101214 1.9 3.6 3.9 3.3 8.2
"3770" 20101215 3.9 3.1 3.2 6 6.5
"3771" 20101216 4.6 4.9 3.8 3.6 4.9
"3772" 20101217 2.8 2.8 2.2 3 2.5
"3773" 20101218 2.6 1.5 2.1 1.7 3.3
"3774" 20101219 2.4 1.3 4 2.5 4.8
"3775" 20101220 3.3 3.8 3.2 5 3.4
"3776" 20101221 1.9 1.3 1.4 1.4 4.2
"3777" 20101222 2.3 2.6 4.5 1.7 8
"3778" 20101223 3.4 2.4 5.2 1.6 10.3
"3779" 20101224 5.6 3.9 6.9 3.1 11.6
"3780" 20101225 3.1 4.4 3.6 3.4 6.7
"3781" 20101226 2.6 3.1 2.3 2.9 3.3
"3782" 20101227 3.1 2.5 2.9 2.9 4.6
"3783" 20101228 0.9 2.1 4.4 0.9 7.5
"3784" 20101229 2.3 1.1 4.2 1.6 4.8
"3785" 20101230 2 1.7 1.2 1.4 2.5
"3786" 20101231 1.8 4 4.2 1 6.4
"3787" 20110101 2.9 7.1 6 3.2 8.8
"3788" 20110102 3.4 3.5 4.3 3.2 6.4
"3789" 20110103 2.3 2.7 2.7 2.6 3.6
"3790" 20110104 2 2.4 4.2 1.5 5.1
"3791" 20110105 2.1 4.1 5 1.7 6.3
"3792" 20110106 3.3 4.7 3.4 2 3.9
"3793" 20110107 3.9 4 3.1 1.7 4.3
"3794" 20110108 4.6 3.5 4.9 1.2 5.9
"3795" 20110109 3.7 3.6 4.1 1.1 5.3
"3796" 20110110 1.5 2.5 3.1 1.4 4.5
"3797" 20110111 2.2 3.3 4 1.8 4.9
"3798" 20110112 4.7 5.2 4.4 4.7 5.4
"3799" 20110113 5.8 2.1 3.7 9.6 4.5
"3800" 20110114 6.9 4.9 5.4 6 5.8
"3801" 20110115 5.3 5 5.8 4.8 6.8
"3802" 20110116 2.2 3.7 5 0.9 6.7
"3803" 20110117 1.7 2 3.4 0.8 4.5
"3804" 20110118 2.5 2.6 3.1 1.4 4.3
"3805" 20110119 3.5 1.9 3.8 3 4.6
"3806" 20110120 3.4 2.4 3.1 1.8 3.9
"3807" 20110121 3.1 2.4 2.4 2.4 3
"3808" 20110122 1.4 2.7 2 2.4 3.3
"3809" 20110123 2.1 2.6 3.1 2.1 3.8
"3810" 20110124 2.7 2.7 4.3 5.3 5.8
"3811" 20110125 4.4 4.7 6.7 7.4 7.6
"3812" 20110126 1.9 2.6 3.7 3 7.1
"3813" 20110127 3.8 2.5 3.5 2.9 6.2
"3814" 20110128 3.9 1.8 3.2 4.4 4.6
"3815" 20110129 2.5 1.5 2 0.8 2.3
"3816" 20110130 2.4 0.9 1.5 1.7 2.7
"3817" 20110131 1.9 1.4 1.6 2.3 2.8
"3818" 20110201 2.7 3.3 4.1 1.7 5.3
"3819" 20110202 3.3 4.6 5.7 2.1 6.8
"3820" 20110203 4.7 4.8 5.9 2.3 7.5
"3821" 20110204 7.2 7.7 10.7 5.5 9.9
"3822" 20110205 9.2 10.6 11.3 7.4 9.7
"3823" 20110206 6.8 7.7 9.4 3.7 6.3
"3824" 20110207 3.2 6.4 8.1 1 8.4
"3825" 20110208 2.6 6.9 6 2.1 8.2
"3826" 20110209 1.6 2.3 1.9 1.3 3.7
"3827" 20110210 2.9 3.3 3.6 1.1 5.6
"3828" 20110211 4.9 4.6 4.1 5.2 6.6
"3829" 20110212 2.6 2.8 6.3 4.1 10.5
"3830" 20110213 1.7 5.6 3.8 2.1 5.9
"3831" 20110214 2.4 6.8 6.9 3.3 10.1
"3832" 20110215 2 6.9 5.6 3.7 7.7
"3833" 20110216 2.3 5.1 4 2.8 5.6
"3834" 20110217 3 3.6 4.2 1.3 8.3
"3835" 20110218 2.4 2.5 4.6 1.3 8.9
"3836" 20110219 2.3 3.1 5.7 1.7 9.9
"3837" 20110220 3.7 3.3 6.3 3.6 11.7
"3838" 20110221 3.4 3.8 5.1 3.1 9
"3839" 20110222 3.9 3.1 4 2.1 7.4
"3840" 20110223 1.6 2.6 4.7 1.5 5.8
"3841" 20110224 1 4.4 4.3 1.7 4.9
"3842" 20110225 1.3 3.8 4.3 1.4 4.9
"3843" 20110226 2.3 4.6 4.8 2.2 4.9
"3844" 20110227 3.1 4.1 3.8 2.1 7.9
"3845" 20110228 2.8 2 2.8 2.7 6.2
"3846" 20110301 5.5 2.5 3.5 4.2 5.2
"3847" 20110302 6.2 2.7 4.6 6.2 7
"3848" 20110303 4.5 2.5 3.1 3.9 4.2
"3849" 20110304 2.5 1.5 1.8 2.5 2.2
"3850" 20110305 3 3.2 4.6 1.7 7
"3851" 20110306 3.1 2.7 3.2 2 5.4
"3852" 20110307 3 2 3.2 5.6 3.4
"3853" 20110308 2.2 4 3.1 1.9 4
"3854" 20110309 4.8 4.8 5.1 3.2 6.7
"3855" 20110310 6.9 6 7 4 7.8
"3856" 20110311 5.8 6.1 5.9 4.3 7.7
"3857" 20110312 1.9 2.4 3.3 1.5 3.5
"3858" 20110313 1.7 1.6 2.7 1.7 2.8
"3859" 20110314 1.2 1.1 2 1.9 2.6
"3860" 20110315 3.7 3.1 5.4 3.4 8.3
"3861" 20110316 6.5 5.2 6.9 3.3 10.9
"3862" 20110317 4.4 3.8 3.9 3.7 6.4
"3863" 20110318 4.3 3.6 4.1 5 5
"3864" 20110319 2.6 3.1 2.1 2 4.3
"3865" 20110320 1.7 1.8 1.3 1.6 2.9
"3866" 20110321 1.9 1.9 2.1 2.5 4.3
"3867" 20110322 1.9 2.7 2.8 2.2 5.5
"3868" 20110323 2.6 3 2.4 1.2 3.8
"3869" 20110324 2.3 4.6 2.6 1 5.5
"3870" 20110325 2.1 3.8 3.3 3.2 5.3
"3871" 20110326 2.4 3.3 3.5 3.4 5.5
"3872" 20110327 2 1.8 1.6 1.8 3
"3873" 20110328 2.4 2.8 3.1 0.9 5.4
"3874" 20110329 1.7 2.8 1.8 1.1 3.8
"3875" 20110330 2.8 1.4 2.1 2.1 3
"3876" 20110331 4.9 4.4 5.2 4.5 5.5
"3877" 20110401 4.8 5.4 5 4.5 5.7
"3878" 20110402 2.1 2.8 3.5 2.3 4.1
"3879" 20110403 2.8 3.3 2.1 1.2 3
"3880" 20110404 3.3 3.1 3.5 3.8 4.3
"3881" 20110405 3.7 4.6 6 3.3 6.5
"3882" 20110406 2.7 5.5 5.2 3.2 7.2
"3883" 20110407 4.3 7.1 6.3 4.1 8.5
"3884" 20110408 3.6 8.2 7.2 4.3 9.7
"3885" 20110409 2.9 4.7 4.9 4.1 6.8
"3886" 20110410 2.1 2.7 1.3 1.4 2.6
"3887" 20110411 2.6 2.5 2.1 1.2 2.4
"3888" 20110412 5.6 6.6 8.8 5.7 11.5
"3889" 20110413 4.4 5.6 8.1 5.6 9.8
"3890" 20110414 2.2 2.5 1.8 2.4 3.1
"3891" 20110415 2.4 1.7 1.2 2.1 2
"3892" 20110416 2.1 1.3 1.8 2.8 2.8
"3893" 20110417 2.2 1.8 2.1 2.4 3.1
"3894" 20110418 2.4 1.2 1.9 2 2.4
"3895" 20110419 2.4 2.5 2.6 1.9 3.5
"3896" 20110420 2.1 2.3 2.1 1.4 2.9
"3897" 20110421 1.9 1.8 3.1 1.6 4.2
"3898" 20110422 2.8 3 3.3 2.3 5.9
"3899" 20110423 3 4 3.8 1.7 6.5
"3900" 20110424 2.7 3.2 3.7 2.4 5.6
"3901" 20110425 3.4 2.3 3.3 2.5 4.4
"3902" 20110426 2.9 2.1 4.2 1.6 5.4
"3903" 20110427 2.5 1.6 2.6 2 6.5
"3904" 20110428 2.1 2.9 4.1 2.1 7.7
"3905" 20110429 3.5 3.9 6.4 5.4 9.7
"3906" 20110430 3.9 4.7 6.5 3.7 10.1
"3907" 20110501 4.8 3.8 5.5 2.1 7.5
"3908" 20110502 4.6 3.5 6.2 2.4 10.1
"3909" 20110503 4.5 3.1 3.5 3.3 5
"3910" 20110504 1.8 3 3.2 1.5 5.1
"3911" 20110505 1.9 1.5 1.6 1.5 3.2
"3912" 20110506 2.1 2.3 2.7 1.8 3.4
"3913" 20110507 2.4 3.2 4.4 2.4 6.5
"3914" 20110508 2.7 3.7 6.3 4 9.2
"3915" 20110509 2.6 3.6 5.2 5 5
"3916" 20110510 2 2.1 2.7 1.3 3.3
"3917" 20110511 2.4 1.8 3.2 1.9 3.8
"3918" 20110512 3.3 1.8 2.5 2.8 4.2
"3919" 20110513 1.8 4.1 4 2.3 5.2
"3920" 20110514 3.3 2.7 4 2.7 6
"3921" 20110515 3.4 3.7 5.2 3.3 8.3
"3922" 20110516 4.7 5.1 5.6 4 7
"3923" 20110517 4 5.4 5 2.9 6.6
"3924" 20110518 2 2.3 3.1 1.5 4
"3925" 20110519 2 1.6 2.5 1.9 3.7
"3926" 20110520 2.4 1.8 2.5 2.1 2.5
"3927" 20110521 1.7 2.1 1.7 1.6 2.6
"3928" 20110522 3.5 4.1 4.2 2.5 4.8
"3929" 20110523 2.7 3.5 4.2 2.1 5.4
"3930" 20110524 3.4 3.8 6.8 2.6 8.2
"3931" 20110525 1.9 3.7 4.1 2.3 6.4
"3932" 20110526 5.5 4.6 6.3 2.5 6.5
"3933" 20110527 4.9 5.1 6.3 3 7.8
"3934" 20110528 3.7 3.6 4.5 2.1 5.3
"3935" 20110529 4.2 3.8 5 2.1 5.4
"3936" 20110530 2.6 3.3 3 2.1 3.1
"3937" 20110531 3.9 3.7 4.3 2.3 6.1
"3938" 20110601 4.6 3.9 3.8 4.3 4.4
"3939" 20110602 5.3 2.8 2.6 2.3 3.7
"3940" 20110603 5.4 2.6 3.8 4.2 5.8
"3941" 20110604 3.9 2.2 3.8 4.5 4.7
"3942" 20110605 2.2 3.4 4 2 5.3
"3943" 20110606 2.3 3 3.2 2.1 3.5
"3944" 20110607 2 2.5 2.8 2 2.6
"3945" 20110608 4.2 4.2 3.9 3.8 5.2
"3946" 20110609 2.2 4.9 4.1 2.2 5
"3947" 20110610 1.8 2.5 2 1.5 3.7
"3948" 20110611 3 2.2 3.2 2.6 4.5
"3949" 20110612 2 1.7 1.8 1.6 3
"3950" 20110613 2.9 3.4 4 1.8 4.3
"3951" 20110614 2.5 2.8 3.1 1.9 4.3
"3952" 20110615 1.7 1.9 2 1.1 2.6
"3953" 20110616 3.6 3.3 2.7 2.7 3.4
"3954" 20110617 1.8 5.2 4.7 2.6 4.9
"3955" 20110618 6.6 4.3 5.4 3.8 6.1
"3956" 20110619 7.7 6.4 7.3 5.6 7.7
"3957" 20110620 3.4 5 3.7 3.2 5.8
"3958" 20110621 4.2 2.7 3 2.2 3.1
"3959" 20110622 3.1 3.6 3 2.2 3.8
"3960" 20110623 5 4.8 4.5 2.5 5.3
"3961" 20110624 4.2 4.4 3.7 3.4 5.5
"3962" 20110625 2.5 4.4 3.1 1.8 4.6
"3963" 20110626 1.7 2 2.8 1.6 3.5
"3964" 20110627 2.8 2 3.7 2 4
"3965" 20110628 2.6 2.8 4.9 1.9 5.4
"3966" 20110629 3.7 2 4.2 2 5.4
"3967" 20110630 3.1 3.9 5.3 3.7 7.5
"3968" 20110701 4 4 4.1 2.2 6.5
"3969" 20110702 4.1 6.6 6.7 3 9.2
"3970" 20110703 4.1 4.5 7 3.4 8.1
"3971" 20110704 1.9 3.5 4.1 1.9 4.9
"3972" 20110705 2.6 1.7 1.8 1.5 2.5
"3973" 20110706 4.3 1.9 3.8 2 5.1
"3974" 20110707 2.9 2 2.2 2.4 3.4
"3975" 20110708 4.6 3.3 3.7 3 3.6
"3976" 20110709 4.2 2.6 3.7 1.7 4.3
"3977" 20110710 1.7 2.6 2.3 2.9 3.7
"3978" 20110711 1.7 2.1 2.8 2.1 3.9
"3979" 20110712 3.1 1.6 4 3.5 5.9
"3980" 20110713 2.9 4.2 3.3 3.7 10.1
"3981" 20110714 6.5 5.3 7.1 3.3 6.5
"3982" 20110715 4.4 6.2 5.6 2.7 6.8
"3983" 20110716 3.1 2.9 3.9 1.7 4.1
"3984" 20110717 4.8 5.1 4.6 3.2 4.6
"3985" 20110718 5.2 4.5 5.2 3.5 5.4
"3986" 20110719 2.4 2.3 2.3 3.2 3.2
"3987" 20110720 3.3 4.2 2.9 7.3 4.2
"3988" 20110721 2.2 4.4 4.5 3.9 6.9
"3989" 20110722 3.5 8.4 6.6 4 9.1
"3990" 20110723 3.4 7.1 8.4 2 9.7
"3991" 20110724 4.3 5.3 7.5 2.9 6.4
"3992" 20110725 1.4 2.4 3.1 1.9 4.1
"3993" 20110726 1.7 1.3 2.1 1.5 4.2
"3994" 20110727 1.8 1.8 2.1 1.5 4.3
"3995" 20110728 1.5 2 3 2.8 4.4
"3996" 20110729 2.6 4.8 5.1 2.9 6.2
"3997" 20110730 3.6 5 6.3 3.4 7.3
"3998" 20110731 3 3.3 4.6 2.8 5.4
"3999" 20110801 1.9 2.4 2.1 1.3 3.2
"4000" 20110802 2.5 1.8 3.8 1.9 4.9
"4001" 20110803 2.9 3.5 3.6 2 6.1
"4002" 20110804 2.9 2.6 2.4 2.4 3.1
"4003" 20110805 2.6 2.1 3.5 1.6 4.2
"4004" 20110806 2.1 3.1 2.5 1.8 3.7
"4005" 20110807 4.3 3.7 5.2 2.7 5.3
"4006" 20110808 5.3 4.6 4.9 4.5 5.4
"4007" 20110809 4.9 7.4 8.3 5 10.1
"4008" 20110810 4 6 5.5 3 6.9
"4009" 20110811 4.8 4.8 6 1.8 7
"4010" 20110812 3.7 3.6 3.5 2.9 4.6
"4011" 20110813 2.3 2.2 2.1 2.6 2.7
"4012" 20110814 3.2 2.9 3.4 2 3.9
"4013" 20110815 2.1 3.1 2.9 2.7 4.7
"4014" 20110816 1.6 1.5 1.8 1 3.2
"4015" 20110817 1.4 1.8 3 0.9 3.8
"4016" 20110818 2.4 1.6 2.6 1.2 3.3
